0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:54 +0200] "GET /Toto_list_final_project/JS/scripts.js HTTP/1.1" 200 1244
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:54 +0200] "GET /Toto_list_final_project/JS/bootstrap.min.js HTTP/1.1" 200 36871
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:54 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css.map HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:54 +0200] "GET /Toto_list_final_project/IMAGES/background-login.jpg HTTP/1.1" 200 125128
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:58 +0200] "POST /Toto_list_final_project/controller/login HTTP/1.1" 200 3853
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:58 +0200] "GET /Toto_list_final_project/CSS/style.css HTTP/1.1" 200 9217
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:58 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:58 +0200] "GET /Toto_list_final_project/JS/bootstrap.min.js HTTP/1.1" 200 36871
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:58 +0200] "GET /Toto_list_final_project/JS/scripts.js HTTP/1.1" 200 1244
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:58 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css.map HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:16:58 +0200] "GET /Toto_list_final_project/IMAGES/background-login.jpg HTTP/1.1" 200 125128
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:04 +0200] "POST /Toto_list_final_project/controller/login HTTP/1.1" 200 4403
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:04 +0200] "GET /Toto_list_final_project/CSS/user_menu_style.css HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:19 +0200] "GET /Toto_list_final_project/controller/adminsession HTTP/1.1" 200 5633
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:19 +0200] "GET /Toto_list_final_project/CSS/user_menu_style.css HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:19 +0200] "GET /Toto_list_final_project/controller/CSS/add_task_style.css HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:24 +0200] "GET /Toto_list_final_project/controller/userlist HTTP/1.1" 200 5183
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:24 +0200] "GET /Toto_list_final_project/controller/CSS/user_menu_style.css HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:24 +0200] "GET /Toto_list_final_project/CSS/user_menu_style.css HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:25 +0200] "GET /Toto_list_final_project/controller/login HTTP/1.1" 200 3853
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:26 +0200] "GET /Toto_list_final_project/CSS/style.css HTTP/1.1" 200 9217
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:26 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:26 +0200] "GET /Toto_list_final_project/JS/bootstrap.min.js HTTP/1.1" 200 36871
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:26 +0200] "GET /Toto_list_final_project/JS/scripts.js HTTP/1.1" 200 1244
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:26 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css.map HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:26 +0200] "GET /Toto_list_final_project/IMAGES/background-login.jpg HTTP/1.1" 200 125128
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:27 +0200] "POST /Toto_list_final_project/controller/login HTTP/1.1" 200 4403
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:27 +0200] "GET /Toto_list_final_project/CSS/user_menu_style.css HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:28 +0200] "GET /Toto_list_final_project/controller/adminsession HTTP/1.1" 200 5633
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:28 +0200] "GET /Toto_list_final_project/controller/CSS/add_task_style.css HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:17:28 +0200] "GET /Toto_list_final_project/CSS/user_menu_style.css HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:51 +0200] "GET /Toto_list_final_project/controller/login HTTP/1.1" 200 3853
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:51 +0200] "GET /Toto_list_final_project/CSS/style.css HTTP/1.1" 200 9217
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:51 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:51 +0200] "GET /Toto_list_final_project/JS/scripts.js HTTP/1.1" 200 1244
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:51 +0200] "GET /Toto_list_final_project/JS/bootstrap.min.js HTTP/1.1" 200 36871
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:51 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css.map HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:51 +0200] "GET /Toto_list_final_project/IMAGES/background-login.jpg HTTP/1.1" 200 125128
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:53 +0200] "POST /Toto_list_final_project/controller/login HTTP/1.1" 200 4545
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:53 +0200] "GET /Toto_list_final_project/CSS/user_menu_style.css HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:53 +0200] "GET /Toto_list_final_project/CSS/style.css HTTP/1.1" 200 9217
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:53 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:53 +0200] "GET /Toto_list_final_project/IMAGES/background-login.jpg HTTP/1.1" 200 125128
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:19:53 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css.map HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:10 +0200] "POST /Toto_list_final_project/controller/login HTTP/1.1" 200 3853
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:10 +0200] "GET /Toto_list_final_project/CSS/style.css HTTP/1.1" 200 9217
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:10 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:10 +0200] "GET /Toto_list_final_project/JS/bootstrap.min.js HTTP/1.1" 200 36871
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:10 +0200] "GET /Toto_list_final_project/JS/scripts.js HTTP/1.1" 200 1244
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:10 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css.map HTTP/1.1" 404 1092
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:11 +0200] "GET /Toto_list_final_project/IMAGES/background-login.jpg HTTP/1.1" 200 125128
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:12 +0200] "POST /Toto_list_final_project/controller/login HTTP/1.1" 200 4554
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:12 +0200] "GET /Toto_list_final_project/CSS/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:12 +0200] "GET /Toto_list_final_project/CSS/style.css HTTP/1.1" 200 9217
0:0:0:0:0:0:0:1 - - [13/Feb/2016:13:20:12 +0200] "GET /Toto_list_final_project/IMAGES/background-login.jpg HTTP/1.1" 200 125128
